Gen,Eth,Dis,year,count(*)
2,5,1,1982,10796
2,5,4,1982,2486
2,6,1,1982,6311
2,6,4,1982,31
3,1,1,1982,12
3,6,1,1982,5922
3,6,4,1982,1192
1,1,1,1983,147
1,2,1,1983,87247
1,5,1,1983,34984
1,5,2,1983,818
1,5,4,1983,1019
1,6,1,1983,8920
1,6,2,1983,48
2,1,1,1983,718
2,1,4,1983,8
2,2,1,1983,881
2,2,4,1983,4
2,5,1,1983,16566
2,5,3,1983,140
2,5,4,1983,1483
2,6,1,1983,6724
2,6,4,1983,39
3,1,1,1983,10
3,1,4,1983,9
3,6,1,1983,7081
3,6,2,1983,18
3,6,4,1983,1756
1,1,1,1984,223
1,2,1,1984,68646
1,5,1,1984,35456
1,5,2,1984,625
1,5,4,1984,350
1,6,1,1984,6801
1,6,2,1984,54
2,1,1,1984,1215
2,1,4,1984,49
2,2,1,1984,644
2,5,1,1984,19332
2,5,3,1984,58
2,5,4,1984,3597
2,6,1,1984,7355
2,6,4,1984,186
3,1,1,1984,64
3,6,1,1984,8429
3,6,4,1984,1649
1,1,1,1985,298
1,2,1,1985,92801
1,2,2,1985,20
1,5,1,1985,112335
1,5,2,1985,633
1,5,4,1985,410
1,6,1,1985,18595
1,6,2,1985,41
1,6,4,1985,10
2,1,1,1985,2351
2,1,4,1985,24
2,2,1,1985,2237
2,2,4,1985,27
2,5,1,1985,54158
2,5,3,1985,26
2,5,4,1985,3232
2,6,1,1985,27436
2,6,4,1985,171
3,6,1,1985,14638
3,6,2,1985,135
3,6,4,1985,2159
1,1,1,1986,191
1,2,1,1986,94878
1,2,2,1986,156
1,5,1,1986,81012
1,5,2,1986,2134
1,5,4,1986,601
1,6,1,1986,13490
2,1,1,1986,4284
2,2,1,1986,2084
2,2,4,1986,157
2,5,1,1986,36676
2,5,3,1986,150
2,5,4,1986,5782
2,6,1,1986,16815
2,6,4,1986,817
3,1,1,1986,162
3,1,4,1986,169
3,6,1,1986,12476
3,6,2,1986,6
3,6,4,1986,1594
1,1,1,1987,496
1,2,1,1987,157500
1,2,2,1987,6
1,2,4,1987,3
1,5,1,1987,78734
1,5,2,1987,1338
1,5,4,1987,855
1,6,1,1987,13221
1,6,2,1987,65
1,6,4,1987,18
2,1,1,1987,1563
2,1,4,1987,23
2,2,1,1987,1196
2,5,1,1987,37507
2,5,3,1987,20
2,5,4,1987,5820
2,6,1,1987,15675
2,6,4,1987,57
3,1,1,1987,13
3,1,4,1987,35
3,6,1,1987,14850
3,6,4,1987,2121
1,1,1,1988,237
1,2,1,1988,152064
1,2,2,1988,10
1,5,1,1988,49539
1,5,2,1988,840
1,5,4,1988,315
1,6,1,1988,9459
1,6,2,1988,65
2,1,1,1988,1136
2,1,4,1988,12
2,2,1,1988,756
2,5,1,1988,42796
2,5,3,1988,170
2,5,4,1988,3982
2,6,1,1988,15274
2,6,4,1988,41
3,1,1,1988,10
3,1,4,1988,806
3,5,4,1988,30
3,6,1,1988,13285
3,6,2,1988,140
3,6,4,1988,3020
1,1,1,1989,307
1,2,1,1989,128925
1,2,4,1989,5
1,5,1,1989,70590
1,5,2,1989,797
1,5,4,1989,1172
1,6,1,1989,8630
1,6,2,1989,945
1,6,4,1989,22
2,1,1,1989,1615
2,1,4,1989,15
2,2,1,1989,1297
2,2,4,1989,18
2,5,1,1989,45983
2,5,3,1989,68
2,5,4,1989,4744
2,6,1,1989,20419
2,6,4,1989,477
3,1,1,1989,20
3,1,4,1989,8
3,5,4,1989,10
3,6,1,1989,16955
3,6,2,1989,140
3,6,4,1989,2543
1,1,1,1990,823
1,2,1,1990,164835
1,2,2,1990,33
1,5,1,1990,47946
1,5,2,1990,2172
1,5,4,1990,301
1,6,1,1990,10337
1,6,2,1990,97
2,1,1,1990,3632
2,1,4,1990,54
2,2,1,1990,1825
2,5,1,1990,84189
2,5,3,1990,28
2,5,4,1990,3722
2,6,1,1990,31075
2,6,4,1990,41
3,1,1,1990,239
3,1,4,1990,10
3,6,1,1990,15948
3,6,4,1990,3317
1,1,1,1991,544
1,2,1,1991,185443
1,2,4,1991,78
1,5,1,1991,74334
1,5,2,1991,1131
1,5,4,1991,902
1,6,1,1991,12809
1,6,2,1991,165
2,1,1,1991,2290
2,1,4,1991,99
2,2,1,1991,2427
2,2,4,1991,48
2,5,1,1991,74228
2,5,3,1991,98
2,5,4,1991,4348
2,6,1,1991,51571
2,6,4,1991,279
3,1,4,1991,216
3,5,4,1991,79
3,6,1,1991,18602
3,6,2,1991,23
3,6,4,1991,4334
1,1,1,1992,266
1,2,1,1992,130895
1,2,4,1992,12
1,5,1,1992,49326
1,5,2,1992,2038
1,5,4,1992,1139
1,6,1,1992,12253
1,6,2,1992,429
2,1,1,1992,2379
2,1,4,1992,46
2,2,1,1992,1491
2,5,1,1992,49851
2,5,3,1992,37
2,5,4,1992,3484
2,6,1,1992,35316
2,6,4,1992,502
3,1,1,1992,126
3,1,4,1992,186
3,6,1,1992,18304
3,6,4,1992,3164
1,1,1,1993,855
1,2,1,1993,97285
1,5,1,1993,34918
1,5,2,1993,1299
1,5,4,1993,185
1,6,1,1993,8800
1,6,2,1993,796
1,6,4,1993,102
2,1,1,1993,1503
2,1,4,1993,14
2,2,1,1993,1273
2,5,1,1993,44760
2,5,3,1993,33
2,5,4,1993,5972
2,6,1,1993,32028
2,6,4,1993,90
3,1,1,1993,562
3,6,1,1993,16060
3,6,4,1993,1910
1,1,1,1994,683
1,2,1,1994,97989
1,5,1,1994,49639
1,5,2,1994,1906
1,5,4,1994,612
1,6,1,1994,13308
1,6,2,1994,350
2,1,1,1994,1916
2,2,1,1994,1386
2,5,1,1994,47254
2,5,3,1994,181
2,5,4,1994,6526
2,6,1,1994,47471
2,6,4,1994,90
3,1,1,1994,115
3,6,1,1994,16145
3,6,2,1994,6
3,6,4,1994,2639
1,1,1,1995,722
1,2,1,1995,75796
1,5,1,1995,53052
1,5,2,1995,2471
1,5,4,1995,239
1,6,1,1995,8543
1,6,2,1995,442
2,1,1,1995,2568
2,1,4,1995,23
2,2,1,1995,633
2,5,1,1995,50434
2,5,3,1995,72
2,5,4,1995,3258
2,6,1,1995,22498
2,6,4,1995,65
3,1,1,1995,27
3,1,4,1995,98
3,5,4,1995,57
3,6,1,1995,16217
3,6,2,1995,84
3,6,4,1995,2366
1,1,1,1996,263
1,2,1,1996,88506
1,2,2,1996,4
1,2,4,1996,120
1,5,1,1996,21659
1,5,2,1996,1640
1,5,4,1996,184
1,6,1,1996,5870
1,6,2,1996,399
1,6,4,1996,14
2,1,1,1996,3096
2,1,4,1996,29
2,2,1,1996,684
2,5,1,1996,58347
2,5,3,1996,196
2,5,4,1996,3621
2,6,1,1996,26403
2,6,4,1996,330
3,1,4,1996,58
3,5,4,1996,156
3,6,1,1996,15672
3,6,4,1996,3755
1,1,1,1997,289
1,2,1,1997,80272
1,5,1,1997,19282
1,5,2,1997,1586
1,5,4,1997,515
1,6,1,1997,8874
1,6,2,1997,346
1,6,4,1997,11
2,1,1,1997,1629
2,1,4,1997,14
2,2,1,1997,521
2,5,1,1997,50864
2,5,3,1997,42
2,5,4,1997,3038
2,6,1,1997,29550
2,6,4,1997,6
3,1,1,1997,18
3,1,4,1997,27
3,5,4,1997,34
3,6,1,1997,12490
3,6,4,1997,3360
1,1,1,1998,667
1,2,1,1998,81438
1,2,2,1998,75
1,2,4,1998,56
1,5,1,1998,17266
1,5,2,1998,2507
1,5,4,1998,420
1,6,1,1998,5125
1,6,2,1998,308
1,6,4,1998,4
2,1,1,1998,517
2,1,4,1998,52
2,2,1,1998,501
2,2,4,1998,2
2,5,1,1998,22497
2,5,3,1998,389
2,5,4,1998,5692
2,6,1,1998,23045
2,6,4,1998,660
3,1,1,1998,56
3,1,4,1998,150
3,5,4,1998,7
3,6,1,1998,12829
3,6,4,1998,2162
1,1,1,1999,650
1,1,4,1999,19
1,2,1,1999,92899
1,2,2,1999,43
1,2,4,1999,3
1,5,1,1999,16250
1,5,2,1999,1458
1,5,4,1999,887
1,6,1,1999,4732
1,6,2,1999,216
2,1,1,1999,1418
2,1,4,1999,211
2,2,1,1999,433
2,5,1,1999,29315
2,5,3,1999,94
2,5,4,1999,4771
2,6,1,1999,25609
2,6,3,1999,48
2,6,4,1999,12
3,1,1,1999,45
3,1,4,1999,88
3,5,4,1999,284
3,6,1,1999,14589
3,6,4,1999,4054
1,1,1,2000,643
1,2,1,2000,106439
1,2,2,2000,61
1,2,4,2000,77
1,5,1,2000,16452
1,5,2,2000,1649
1,5,4,2000,496
1,6,1,2000,5553
1,6,2,2000,694
2,1,1,2000,3608
2,1,4,2000,81
2,2,1,2000,540
2,2,4,2000,18
2,5,1,2000,29856
2,5,3,2000,507
2,5,4,2000,6842
2,6,1,2000,50120
2,6,3,2000,6
2,6,4,2000,172
3,1,1,2000,337
3,1,3,2000,15
3,1,4,2000,3
3,5,4,2000,533
3,6,1,2000,15835
3,6,2,2000,11
3,6,4,2000,2699
1,1,1,2001,2824
1,2,1,2001,116451
1,2,2,2001,10
1,5,1,2001,14755
1,5,2,2001,1224
1,5,4,2001,243
1,6,1,2001,7777
1,6,2,2001,686
2,1,1,2001,1209
2,1,4,2001,64
2,2,1,2001,396
2,5,1,2001,30122
2,5,3,2001,284
2,5,4,2001,6577
2,6,1,2001,22973
2,6,4,2001,264
3,1,1,2001,16
3,5,4,2001,98
3,6,1,2001,14197
3,6,2,2001,24
3,6,4,2001,4362
1,1,1,2002,1869
1,2,1,2002,155806
1,2,2,2002,8
1,5,1,2002,33166
1,5,2,2002,3119
1,5,4,2002,1419
1,6,1,2002,9432
1,6,2,2002,529
1,6,4,2002,126
2,1,1,2002,1468
2,1,4,2002,73
2,2,1,2002,1551
2,5,1,2002,37444
2,5,3,2002,825
2,5,4,2002,11876
2,6,1,2002,43282
2,6,3,2002,4
2,6,4,2002,405
3,1,1,2002,87
3,1,4,2002,42
3,5,4,2002,112
3,6,1,2002,19982
3,6,4,2002,4433
1,1,1,2003,2535
1,2,1,2003,252979
1,2,2,2003,71
1,2,4,2003,33
1,5,1,2003,45928
1,5,2,2003,5031
1,5,4,2003,890
1,6,1,2003,14521
1,6,2,2003,1026
2,1,1,2003,4703
2,1,4,2003,22
2,2,1,2003,3276
2,2,4,2003,12
2,5,1,2003,85185
2,5,3,2003,1274
2,5,4,2003,11038
2,6,1,2003,73581
2,6,4,2003,219
3,1,1,2003,180
3,1,4,2003,21
3,5,4,2003,112
3,6,1,2003,26040
3,6,2,2003,4
3,6,3,2003,91
3,6,4,2003,6516
1,1,1,2004,3949
1,2,1,2004,397251
1,2,2,2004,455
1,2,4,2004,259
1,5,1,2004,80504
1,5,2,2004,11217
1,5,4,2004,2770
1,6,1,2004,29373
1,6,2,2004,1489
1,6,4,2004,25
2,1,1,2004,10219
2,1,4,2004,187
2,2,1,2004,6729
2,2,4,2004,64
2,5,1,2004,166069
2,5,3,2004,1775
2,5,4,2004,35397
2,6,1,2004,112304
2,6,4,2004,1109
3,1,1,2004,796
3,1,4,2004,292
3,5,1,2004,15
3,5,4,2004,129
3,6,1,2004,49215
3,6,2,2004,46
3,6,3,2004,17
3,6,4,2004,10134
1,1,1,2005,6809
1,1,2,2005,9
1,2,1,2005,569116
1,2,2,2005,422
1,2,4,2005,40
1,5,1,2005,129883
1,5,2,2005,17183
1,5,4,2005,1691
1,6,1,2005,39703
1,6,2,2005,1771
1,6,4,2005,174
2,1,1,2005,11830
2,1,4,2005,815
2,2,1,2005,6781
2,5,1,2005,206796
2,5,3,2005,3082
2,5,4,2005,48577
2,6,1,2005,130383
2,6,3,2005,5
2,6,4,2005,913
3,1,1,2005,221
3,1,3,2005,35
3,1,4,2005,219
3,5,4,2005,379
3,6,1,2005,50808
3,6,2,2005,68
3,6,4,2005,14293
1,1,1,2006,4425
1,2,1,2006,561570
1,2,2,2006,469
1,2,4,2006,849
1,5,1,2006,130046
1,5,2,2006,20941
1,5,4,2006,3569
1,6,1,2006,36603
1,6,2,2006,1825
1,6,4,2006,167
2,1,1,2006,8187
2,1,4,2006,78
2,2,1,2006,9335
2,2,4,2006,55
2,5,1,2006,238184
2,5,3,2006,3291
2,5,4,2006,61845
2,6,1,2006,126759
2,6,3,2006,36
2,6,4,2006,943
3,1,1,2006,555
3,1,3,2006,231
3,1,4,2006,433
3,5,4,2006,333
3,6,1,2006,56387
3,6,2,2006,160
3,6,3,2006,285
3,6,4,2006,19425
1,1,1,2007,4546
1,1,2,2007,56
1,1,4,2007,8
1,2,1,2007,575758
1,2,2,2007,623
1,2,4,2007,208
1,5,1,2007,129155
1,5,2,2007,27456
1,5,4,2007,3803
1,6,1,2007,40805
1,6,2,2007,1724
1,6,4,2007,478
2,1,1,2007,10478
2,1,4,2007,82
2,2,1,2007,9339
2,5,1,2007,241957
2,5,3,2007,3139
2,5,4,2007,66357
2,6,1,2007,145062
2,6,3,2007,125
2,6,4,2007,1599
3,1,1,2007,292
3,1,3,2007,17
3,1,4,2007,109
3,5,4,2007,169
3,6,1,2007,68288
3,6,2,2007,28
3,6,3,2007,164
3,6,4,2007,24213
1,1,1,2008,5935
1,2,1,2008,678425
1,2,2,2008,960
1,2,4,2008,427
1,5,1,2008,124455
1,5,2,2008,27990
1,5,4,2008,4559
1,6,1,2008,48877
1,6,2,2008,3096
1,6,4,2008,455
2,1,1,2008,11657
2,1,4,2008,247
2,2,1,2008,10828
2,2,3,2008,9
2,2,4,2008,61
2,5,1,2008,273393
2,5,3,2008,4155
2,5,4,2008,78826
2,6,1,2008,137187
2,6,3,2008,352
2,6,4,2008,1180
3,1,1,2008,130
3,1,3,2008,170
3,1,4,2008,51
3,5,1,2008,80
3,5,4,2008,54
3,6,1,2008,68855
3,6,2,2008,8
3,6,3,2008,63
3,6,4,2008,29033
1,1,1,2009,5727
1,1,2,2009,120
1,2,1,2009,633610
1,2,2,2009,1481
1,2,4,2009,1684
1,5,1,2009,122158
1,5,2,2009,22983
1,5,4,2009,4651
1,6,1,2009,57297
1,6,2,2009,2133
1,6,4,2009,99
2,1,1,2009,8170
2,1,4,2009,700
2,2,1,2009,10705
2,2,3,2009,9
2,5,1,2009,253869
2,5,3,2009,5632
2,5,4,2009,100077
2,6,1,2009,141080
2,6,3,2009,108
2,6,4,2009,1662
3,1,1,2009,393
3,1,3,2009,386
3,1,4,2009,348
3,5,1,2009,12
3,5,4,2009,441
3,6,1,2009,72018
3,6,2,2009,957
3,6,3,2009,208
3,6,4,2009,35423
1,1,1,2010,7006
1,2,1,2010,656209
1,2,2,2010,1017
1,2,4,2010,860
1,3,2,2010,10
1,5,1,2010,133589
1,5,2,2010,28472
1,5,4,2010,4527
1,6,1,2010,56122
1,6,2,2010,2371
1,6,4,2010,276
2,1,1,2010,17205
2,1,4,2010,55
2,2,1,2010,9570
2,2,3,2010,6
2,2,4,2010,86
2,5,1,2010,205856
2,5,3,2010,4560
2,5,4,2010,88073
2,6,1,2010,147249
2,6,4,2010,2305
3,1,1,2010,81
3,1,3,2010,104
3,1,4,2010,1599
3,5,4,2010,118
3,6,1,2010,75388
3,6,2,2010,112
3,6,3,2010,28
3,6,4,2010,39023
1,1,1,2011,9112
1,1,2,2011,18
1,1,4,2011,28
1,2,1,2011,638784
1,2,2,2011,824
1,2,4,2011,383
1,3,2,2011,18
1,5,1,2011,145396
1,5,2,2011,30655
1,5,4,2011,3338
1,6,1,2011,53636
1,6,2,2011,2615
1,6,4,2011,843
2,1,1,2011,9731
2,1,4,2011,1543
2,2,1,2011,13436
2,2,3,2011,48
2,5,1,2011,212594
2,5,3,2011,7726
2,5,4,2011,113084
2,6,1,2011,150255
2,6,3,2011,336
2,6,4,2011,2700
3,1,1,2011,202
3,1,3,2011,2
3,1,4,2011,987
3,5,1,2011,8
3,5,4,2011,171
3,6,1,2011,68977
3,6,2,2011,72
3,6,3,2011,118
3,6,4,2011,35753
1,1,1,2012,10064
1,1,2,2012,35
1,2,1,2012,618305
1,2,2,2012,1859
1,2,4,2012,909
1,5,1,2012,146062
1,5,2,2012,39918
1,5,4,2012,4276
1,6,1,2012,64392
1,6,2,2012,2410
1,6,4,2012,751
2,1,1,2012,14216
2,1,4,2012,636
2,2,1,2012,10585
2,2,4,2012,9
2,5,1,2012,215015
2,5,3,2012,4685
2,5,4,2012,155498
2,6,1,2012,160694
2,6,3,2012,36
2,6,4,2012,3411
3,1,1,2012,415
3,1,3,2012,199
3,1,4,2012,3498
3,5,1,2012,1020
3,5,4,2012,484
3,6,1,2012,78231
3,6,2,2012,56
3,6,3,2012,108
3,6,4,2012,49254
1,1,1,2013,6967
1,1,2,2013,153
1,1,4,2013,8
1,2,1,2013,619090
1,2,2,2013,1278
1,2,4,2013,174
1,3,2,2013,77
1,5,1,2013,150750
1,5,2,2013,30144
1,5,4,2013,6776
1,6,1,2013,74023
1,6,2,2013,2556
1,6,4,2013,812
2,1,1,2013,12638
2,1,4,2013,572
2,2,1,2013,9845
2,2,4,2013,21
2,5,1,2013,233486
2,5,3,2013,10075
2,5,4,2013,154945
2,6,1,2013,152879
2,6,3,2013,318
2,6,4,2013,4190
3,1,1,2013,1143
3,1,3,2013,60
3,1,4,2013,1795
3,5,1,2013,21
3,5,4,2013,754
3,6,1,2013,85775
3,6,2,2013,142
3,6,3,2013,146
3,6,4,2013,54273
1,1,1,2014,16317
1,1,2,2014,1020
1,2,1,2014,1354847
1,2,2,2014,11458
1,2,4,2014,145
1,3,2,2014,131
1,5,1,2014,211374
1,5,2,2014,158088
1,5,4,2014,4810
1,6,1,2014,119967
1,6,2,2014,10554
1,6,4,2014,461
2,1,1,2014,15577
2,1,4,2014,898
2,2,1,2014,10167
2,2,3,2014,111
2,2,4,2014,46
2,5,1,2014,339930
2,5,3,2014,27874
2,5,4,2014,174572
2,6,1,2014,203137
2,6,3,2014,128
2,6,4,2014,5465
3,1,1,2014,882
3,1,3,2014,189
3,1,4,2014,2831
3,5,1,2014,120
3,5,4,2014,452
3,6,1,2014,129740
3,6,2,2014,654
3,6,3,2014,4375
3,6,4,2014,80625
1,1,1,2015,16826
1,1,2,2015,2042
1,2,1,2015,1544163
1,2,2,2015,18528
1,2,4,2015,137
1,3,2,2015,574
1,5,1,2015,242517
1,5,2,2015,240751
1,5,4,2015,8413
1,6,1,2015,153579
1,6,2,2015,26958
1,6,4,2015,822
2,1,1,2015,14227
2,1,4,2015,657
2,2,1,2015,9699
2,2,3,2015,106
2,2,4,2015,66
2,5,1,2015,358210
2,5,3,2015,38646
2,5,4,2015,149906
2,6,1,2015,219050
2,6,3,2015,231
2,6,4,2015,4427
3,1,1,2015,442
3,1,3,2015,807
3,1,4,2015,2198
3,5,1,2015,84
3,5,4,2015,245
3,6,1,2015,169693
3,6,2,2015,620
3,6,3,2015,2655
3,6,4,2015,131544
1,1,1,2016,14317
1,1,2,2016,2462
1,1,4,2016,40
1,2,1,2016,1191279
1,2,2,2016,15923
1,2,4,2016,119
1,3,2,2016,346
1,5,1,2016,153525
1,5,2,2016,251455
1,5,4,2016,9489
1,6,1,2016,200901
1,6,2,2016,23768
1,6,4,2016,1105
2,1,1,2016,15207
2,1,4,2016,851
2,2,1,2016,14670
2,2,3,2016,26
2,2,4,2016,140
2,5,1,2016,226786
2,5,3,2016,25130
2,5,4,2016,197624
2,6,1,2016,145276
2,6,3,2016,91
2,6,4,2016,6476
3,1,1,2016,377
3,1,3,2016,633
3,1,4,2016,6360
3,5,1,2016,30
3,5,4,2016,833
3,6,1,2016,162225
3,6,2,2016,1158
3,6,3,2016,2504
3,6,4,2016,120661
