1999,1,0,1,0,0
2000,2,1,1,0,0
2001,3,0,1,0,0
2002,1,1,1,0,0
2003,1,1,1,0,0
2004,2,1,2,0,0
2005,5,1,4,0,0
2006,3,2,5,0,0
2007,3,5,4,0,0
2008,3,2,6,0,0
2009,6,1,11,0,0
2010,5,1,13,0,0
2011,7,8,12,0,0
2012,9,1,21,0,0
2013,11,3,31,0,0
